MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,RL,26.60160555476078,10859,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.9924581716553322,2.4016912872533763e+51,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,98.5259383627441,1097.0,GasA,Ex,Y,SBrkr,7.031954454083014,0.0,0.0,8.386000163615254,0.0,0.0,1,1.0685785456566268,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Attchd,7.699591356662499e+56,Unf,2.0,672.0,TA,TA,Y,67.31451474544181,12.48442350924986,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
20,RL,20.453039060221702,8532,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.680717059976833,1.7392232967693275e+51,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,33.956924530820835,TA,TA,CBlock,TA,TA,No,Rec,235.3281327397817,Unf,0.0,20.982471214702286,1297.0,GasA,Gd,Y,SBrkr,7.20077643995108,0.0,0.0,8.624626593438114,0.0,0.7097229221358835,1,0.0,3,0.7509550520293038,TA,1.8700913302730977,Typ,0.9032993982514254,TA,Attchd,5.341828784853537e+56,Fin,2.0,498.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,WD,Normal
20,RL,19.37646880553595,7922,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.349544880760879,1.7251015545528185e+51,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,162.70088392045506,Unf,0.0,47.90750754873048,1057.0,GasA,TA,Y,SBrkr,6.9945192934460305,0.0,0.0,8.333350008968122,0.993262988983687,0.0,1,0.0,3,0.7509550520293038,Gd,1.8700913302730977,Typ,0.0,None,Detchd,5.293901642262285e+56,Unf,1.0,246.0,TA,TA,Y,0.0,11.182540442807843,0.0,0.0,0.0,0.0,0.0,1,2010,WD,Abnorml
90,RL,18.82410884963751,6040,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3.9924581716553322,1.7534533296955778e+51,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,FuseP,7.08126225094425,0.0,0.0,8.455494208442973,0.0,0.0,2,0.0,2,1.2485384754774442,Fa,2.0385288463122158,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,AdjLand
20,RL,22.17330972751558,8658,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.9924581716553322,1.9018825869408935e+51,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,14.273118032030915,TA,TA,CBlock,TA,TA,No,Rec,148.16204333494696,Unf,0.0,57.70367374294064,1088.0,GasA,Ex,Y,SBrkr,7.221549758778242,0.0,0.0,8.654124236586107,0.0,0.0,2,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.9032993982514254,TA,Attchd,5.896758789137054e+56,RFn,2.0,440.0,TA,TA,Y,0.0,18.549767745700102,0.0,0.0,0.0,0.0,0.0,12,2006,WD,Abnorml
20,RL,27.048296538050835,16905,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,4.680717059976833,1.8114719339931736e+51,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,199.51713110764666,Unf,0.0,52.75889629038021,1350.0,GasA,Gd,Y,SBrkr,7.224591280189594,0.0,0.0,8.658445618198598,0.0,0.7097229221358835,1,1.0685785456566268,2,0.7509550520293038,TA,1.8700913302730977,Typ,1.6881471699168629,Gd,Attchd,5.587666285147531e+56,RFn,1.0,308.0,TA,TA,P,0.0,16.064033693930146,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal
85,RL,19.859970462457728,9180,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,5.349544880760879,2.1991497832905286e+51,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,165.29115219617523,LwQ,6.801609474661799,0.0,840.0,GasA,Gd,Y,SBrkr,6.814431183605907,0.0,0.0,8.081397284780307,0.993262988983687,0.0,1,0.0,2,0.7509550520293038,Gd,1.8700913302730977,Typ,0.0,None,Attchd,6.923668700149149e+56,RFn,2.0,504.0,TA,Gd,Y,49.00685289320675,0.0,0.0,0.0,0.0,0.0,0.0,12,2007,WD,Normal
20,RL,19.979547543257343,9200,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4.680717059976833,2.062026056647107e+51,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,80.62689865509296,BLQ,10.875513702025128,31.995631882752505,938.0,GasA,TA,Y,SBrkr,6.874165460451512,0.0,0.0,8.164725255595108,0.993262988983687,0.0,1,0.0,3,0.7509550520293038,TA,1.8700913302730977,Typ,0.0,None,Detchd,6.563958718057543e+56,Unf,1.0,308.0,TA,TA,Y,35.27931829379962,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
20,RL,19.73935780035551,7945,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.680717059976833,1.8114719339931736e+51,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,58.01189815800371,BLQ,10.960338044011856,59.2361607587081,1150.0,GasA,Ex,Y,FuseA,7.079510782265643,0.0,0.0,8.4530228585078,0.993262988983687,0.0,1,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Attchd,5.587666285147531e+56,RFn,1.0,300.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal
120,RL,18.071671142288803,7658,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.9924581716553322,2.6216165111081797e+51,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,27.622111113430034,Ex,TA,PConc,Ex,TA,No,GLQ,115.26073153217311,Unf,0.0,108.70159189759157,1752.0,GasA,Ex,Y,SBrkr,7.504040718302095,0.0,0.0,9.058212960673934,0.993262988983687,0.0,2,0.0,2,0.7509550520293038,Ex,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.408124652151017e+56,RFn,2.0,576.0,TA,TA,Y,42.958487075978326,14.211506007644184,0.0,0.0,0.0,0.0,0.0,2,2010,WD,Normal
50,RL,15.479050510033073,12822,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,3.9924581716553322,2.5802760203337385e+51,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,254.5283459210452,Unf,0.0,20.827044017945678,1434.0,GasA,Ex,Y,SBrkr,7.359434064297571,751.1629773613511,0.0,9.356503113385486,0.993262988983687,0.0,1,1.0685785456566268,1,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,Ex,Attchd,8.261675221337722e+56,RFn,2.0,670.0,TA,TA,Y,38.847753753108556,10.096319755171255,0.0,0.0,24.859331533705117,0.0,0.0,8,2009,WD,Abnorml
20,FV,22.17330972751558,11096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.6425187759184894e+51,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,12.832487842277795,Unf,0.0,124.49879932178405,1656.0,GasA,Ex,Y,SBrkr,7.447194852674378,0.0,0.0,8.976453284703117,0.0,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,8.482264301434868e+56,RFn,3.0,826.0,TA,TA,Y,0.0,19.08473100143245,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal
190,RM,12.110904273430197,4456,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,3.9924581716553322,1.3150560434988218e+51,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,77.81768441574724,736.0,GasA,Gd,Y,SBrkr,6.629894568986591,855.7558700848406,0.0,8.786625270616133,0.0,0.0,2,0.0,2,1.6305570428113947,TA,2.31578940582546,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,10.828450577860778,0.0,0.0,0.0,0.0,6,2009,New,Partial
20,RL,19.009328595914607,7742,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.349544880760879,1.9173560749034242e+51,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,167.8661936153776,Unf,0.0,34.82291822131139,955.0,GasA,Ex,Y,SBrkr,6.892262187969012,0.0,0.0,8.19001739594582,0.993262988983687,0.0,1,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Attchd,5.949816535076633e+56,Unf,1.0,386.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,WD,Normal
60,RL,20.489586915653494,13869,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,4.680717059976833,2.459890432404013e+51,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,58.72732044205635,Unf,0.0,69.75162427517401,794.0,GasA,Gd,Y,SBrkr,6.706279870245242,806.4834258858369,0.0,8.804361903854236,0.0,0.7097229221358835,2,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Attchd,7.836628686674305e+56,Fin,2.0,388.0,TA,TA,Y,0.0,13.566774347783912,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal
50,RM,16.30339690914739,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4.680717059976833,1.4763702689691254e+51,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,82.72038722973905,816.0,GasA,TA,Y,SBrkr,6.733806022768864,0.0,4.7397477066132225,8.48483692326658,0.0,0.0,1,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.9032993982514254,Gd,Detchd,7.047647740849589e+56,Unf,2.0,528.0,TA,TA,Y,29.771475409447735,0.0,0.0,0.0,0.0,0.0,6.5877381678064095,9,2006,WD,Normal
90,RM,26.301161284937002,8472,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,3.9924581716553322,1.871286075004661e+51,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,38.81362462713191,GLQ,11.953841683980514,0.0,816.0,GasA,TA,N,SBrkr,6.733806022768864,0.0,0.0,7.969308596876317,0.993262988983687,0.0,1,0.0,2,0.7509550520293038,TA,1.8700913302730977,Typ,0.0,None,CarPort,5.791979295915712e+56,Unf,2.0,516.0,TA,TA,Y,28.709388045118647,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal
20,RL,19.37646880553595,50271,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,3.9924581716553322,2.1640895543197506e+51,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,314.8771960588945,Unf,0.0,11.387985627293324,1842.0,GasA,Gd,Y,SBrkr,7.554577740348823,0.0,0.0,9.131087906822323,1.9774609509109007,0.0,0,1.0685785456566268,0,0.7509550520293038,Gd,1.8700913302730977,Typ,0.9032993982514254,Gd,Attchd,6.80174888855792e+56,Fin,3.0,894.0,TA,TA,Y,111.2358120577289,13.280563795230389,0.0,0.0,0.0,0.0,0.0,11,2006,WD,Normal
80,RL,17.880542565226317,7134,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,3.9924581716553322,1.7534533296955778e+51,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,101.63843044243734,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,7.248599332826506,0.0,0.0,8.692578505369434,0.0,0.0,1,0.0,3,0.7509550520293038,TA,2.0385288463122158,Min1,0.9032993982514254,TA,Detchd,5.740250508277826e+56,Unf,2.0,572.0,TA,TA,Y,0.0,10.950423504095891,0.0,0.0,0.0,0.0,0.0,2,2007,WD,Normal
20,RL,24.765030789667176,10175,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.9924581716553322,1.88652619605037e+51,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,22.823988187387663,TA,TA,CBlock,TA,TA,No,BLQ,121.48445682042724,Unf,0.0,89.65496582585243,1425.0,GasA,Gd,Y,SBrkr,7.295676791464442,0.0,0.0,8.75962504150233,0.0,0.0,2,0.0,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,Gd,Attchd,5.844147553839793e+56,RFn,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,7.478194641707815,0.0,0.0,0.0,7,2008,WD,Normal
160,FV,9.795104634695283,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,3.9924581716553322,2.4994213773025585e+51,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,28.9283341822997,Gd,TA,PConc,Gd,TA,No,GLQ,149.17001655587873,Unf,0.0,47.465619819761734,970.0,GasA,Ex,Y,SBrkr,6.9213792699140395,905.1159759091555,0.0,9.047393993170388,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,7.9759642277471e+56,Fin,2.0,480.0,TA,TA,Y,30.294707955121343,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Abnorml
60,RL,23.002788668338557,11645,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6008692837419268e+51,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,85.33089072657651,860.0,GasA,Ex,Y,SBrkr,6.786704457981389,1033.8315228792378,0.0,9.031442732408067,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,8.334596539782245e+56,RFn,2.0,565.0,TA,TA,Y,0.0,13.086179374138698,0.0,0.0,0.0,0.0,0.0,8,2006,WD,Normal
60,RL,19.009328595914607,13682,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,3.9924581716553322,2.6425187759184894e+51,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,41.734926113013216,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,114.23522441884711,1410.0,GasA,Ex,Y,SBrkr,7.296384197813036,1859.224032715196,0.0,9.822781630267928,0.0,0.0,3,1.0685785456566268,3,0.7509550520293038,Gd,2.539562810013391,Typ,0.9032993982514254,Gd,BuiltIn,8.482264301434868e+56,Fin,3.0,641.0,TA,TA,Y,42.385097551884705,0.0,6.972624309764626,0.0,0.0,0.0,0.0,10,2006,New,Partial
20,RL,17.880542565226317,7200,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5.349544880760879,2.0127030581163786e+51,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,146.30733902429967,Unf,0.0,29.726729102751168,780.0,GasA,Ex,Y,SBrkr,6.688364246866754,0.0,0.0,7.906326026698123,0.0,0.0,1,0.0,2,0.7509550520293038,TA,1.672455069533555,Typ,0.0,None,Detchd,6.334025432013119e+56,Unf,1.0,352.0,TA,TA,Y,42.958487075978326,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,WD,Normal
20,RL,18.45025207026317,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,3.9924581716553322,2.6008692837419268e+51,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,195.59365968955265,Unf,0.0,37.50014650752036,1158.0,GasA,Ex,Y,SBrkr,7.086498508739781,0.0,0.0,8.462883900714656,0.993262988983687,0.0,1,1.0685785456566268,3,0.7509550520293038,Gd,1.8700913302730977,Typ,0.0,None,Detchd,8.482264301434868e+56,Unf,2.0,576.0,TA,TA,Y,0.0,10.950423504095891,0.0,0.0,0.0,0.0,0.0,5,2006,New,Partial
75,RM,17.880542565226317,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,5.349544880760879,1.3150560434988218e+51,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,64.03576029540527,530.0,GasA,TA,N,SBrkr,6.3918564994910865,627.4700957446184,0.0,8.403998052928548,0.0,0.0,1,0.0,3,0.7509550520293038,Fa,2.0385288463122158,Typ,0.0,None,Detchd,4.497565735323882e+56,Unf,1.0,288.0,TA,TA,N,0.0,0.0,12.46708488091954,0.0,0.0,0.0,0.0,3,2007,WD,Normal
120,RL,14.62718346612458,6442,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,3.9924581716553322,2.6425187759184894e+51,2006,Gable,CompShg,VinylSd,VinylSd,Stone,18.72117606574321,Gd,TA,PConc,Gd,Gd,Mn,GLQ,12.832487842277795,Unf,0.0,111.15275787583461,1370.0,GasA,Ex,Y,SBrkr,7.255986338528282,0.0,0.0,8.70308879053291,0.0,0.0,2,0.0,2,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,Gd,Attchd,8.482264301434868e+56,RFn,2.0,484.0,TA,TA,Y,31.15582028236734,10.83250303276893,0.0,0.0,0.0,0.0,0.0,10,2007,WD,Normal
70,RM,15.89447150077168,10300,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,4.680717059976833,1.3260067869920944e+51,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,67.28442377751448,576.0,GasA,Gd,Y,SBrkr,6.834737764770691,969.4078354985097,0.0,9.02298001621465,0.0,0.0,2,0.0,3,0.7509550520293038,TA,2.433014249065653,Typ,0.0,None,Detchd,7.366819954826054e+56,Unf,2.0,480.0,TA,TA,Y,6.4175121030155005,4.6096534968804255,8.892346058512501,0.0,0.0,0.0,0.0,4,2010,WD,Normal
60,RL,19.979547543257343,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.459890432404013e+51,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,32.081484387374225,TA,TA,PConc,Gd,TA,No,GLQ,163.99794754327448,Unf,0.0,47.19910477728793,1057.0,GasA,Ex,Y,SBrkr,6.9945192934460305,1179.2281940226849,0.0,9.275877141139874,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.0,None,Attchd,7.906006931580624e+56,RFn,2.0,645.0,TA,TA,Y,86.2275545700135,9.164406334939471,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Normal
60,RL,20.804133444378607,9591,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.6008692837419268e+51,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,25.43389755323409,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,100.94260194420228,1143.0,GasA,Ex,Y,SBrkr,7.073356614710722,1621.0504303304106,0.0,9.563387761869668,0.0,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.433014249065653,Typ,0.9032993982514254,Gd,BuiltIn,8.334596539782245e+56,RFn,3.0,852.0,TA,TA,Y,42.385097551884705,19.41105619562805,0.0,0.0,0.0,0.0,0.0,10,2007,WD,Normal
20,RL,20.666011028343497,19900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,3.9924581716553322,1.9804377338274065e+51,1989,Gable,CompShg,Plywood,Plywood,BrkFace,23.397919828527023,TA,TA,CBlock,Gd,TA,Gd,GLQ,191.18208191570403,Unf,0.0,95.20037944610702,1947.0,GasA,TA,Y,SBrkr,7.736996177045886,0.0,0.0,9.395624753626748,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,TA,2.185434739020803,Min1,0.9032993982514254,Gd,Attchd,6.166584217220537e+56,RFn,2.0,576.0,TA,TA,Y,56.755545625133855,0.0,0.0,0.0,0.0,0.0,0.0,7,2010,WD,Normal
20,RL,20.09816254151542,10665,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.5802760203337385e+51,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.16530616518669,Gd,TA,PConc,Gd,TA,Av,GLQ,206.38836766577768,Unf,0.0,57.316075043319195,1453.0,GasA,Ex,Y,SBrkr,7.333185209257693,0.0,0.0,8.813153049545994,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,8.261675221337722e+56,RFn,2.0,558.0,TA,TA,Y,35.11964420234527,8.130439274743438,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal
30,RM,15.268788458997811,4608,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,4.680717059976833,1.6159348238687803e+51,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,78.50459836414527,747.0,GasA,TA,Y,SBrkr,6.644832504806381,0.0,0.0,7.846120650886475,0.0,0.0,1,0.0,2,0.7509550520293038,TA,1.672455069533555,Typ,0.0,None,Attchd,4.924824937813046e+56,Unf,1.0,220.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal
50,RL,21.666201520165025,15593,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,3.2807823897062485,1.7251015545528185e+51,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,141.37445047842354,Unf,0.0,75.60288344709201,1304.0,GasW,TA,Y,SBrkr,7.206203265565573,1186.6999779028154,0.0,9.448013364914681,0.0,0.0,2,0.0,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,5.293901642262285e+56,Fin,2.0,667.0,TA,TA,Y,0.0,6.7712393134885955,11.336653639882948,0.0,0.0,0.0,0.0,7,2006,WD,Normal
20,RL,23.974102382030548,13651,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,4.680717059976833,2.0290198508224804e+51,1973,Gable,CompShg,Plywood,Plywood,BrkFace,43.2124059969128,TA,Gd,CBlock,Gd,TA,Gd,ALQ,323.68592611990147,Unf,0.0,49.38914294465011,2223.0,GasA,Ex,Y,SBrkr,7.744286248992915,0.0,0.0,9.406245152340032,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,TA,2.31578940582546,Typ,1.6881471699168629,Gd,Attchd,6.334025432013119e+56,Fin,2.0,516.0,TA,TA,Y,56.63345897044597,0.0,0.0,0.0,0.0,0.0,0.0,2,2007,WD,Normal
20,RL,19.55843400114903,7599,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,4.680717059976833,2.1815536572738888e+51,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,134.81050472824936,Unf,0.0,43.72693335652883,845.0,GasA,TA,Y,SBrkr,6.768980491586926,0.0,0.0,8.018155889766133,0.993262988983687,0.0,1,0.0,2,0.7509550520293038,TA,1.672455069533555,Typ,0.0,None,Detchd,7.17371866464108e+56,Unf,2.0,360.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal
60,RL,20.453039060221702,10141,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4795820715653163e+51,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.967606724381202,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,83.67633089432576,832.0,GasA,Gd,Y,SBrkr,6.815570104282812,1000.3648061561704,0.0,9.029753932611873,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,7.906006931580624e+56,Fin,2.0,427.0,TA,TA,Y,0.0,15.2511879186435,0.0,0.0,30.368745750615222,0.0,0.0,12,2009,WD,Normal
20,RL,22.340741470418788,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.349544880760879,1.7392232967693275e+51,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,14.477548769047289,TA,TA,CBlock,TA,TA,No,ALQ,88.92663085134417,BLQ,10.04022477289558,54.468892348727955,1086.0,GasA,Gd,Y,SBrkr,7.021797327187772,0.0,0.0,8.371705380315431,0.993262988983687,0.0,1,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Attchd,7.301914609660107e+56,Unf,2.0,490.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal
